,Year,Park Name,Spending,Visitation,temp_avg,precip_sum,visibility,uvindex,severerisk,acres,count,dmr,light_pollution_ratio
744,2013,Shenandoah,12544,1136505.0,55.620273972602746,36.042,8.924383561643836,6.495890410958904,,0.5,3.0,,
745,2014,Shenandoah,12544,1255321.0,54.434520547945205,26.169,8.995890410958904,6.610958904109589,,468.2,3.0,,2.54
746,2015,Shenandoah,11975,1321873.0,56.22630136986301,25.62,8.877260273972604,6.6438356164383565,,1.7,3.0,90205606.62,
747,2016,Shenandoah,12040,1437341.0,56.22978142076502,27.467,9.142896174863388,6.762295081967213,,10326.3,4.0,75679764.19,
748,2017,Shenandoah,12287,1458874.0,56.75068493150685,22.829,9.314246575342466,6.772602739726027,,25.6,6.0,79208620.88,
749,2018,Shenandoah,12264,1264880.0,55.53671232876713,40.211,8.980547945,5.328767123287672,,0.6,4.0,88765194.94,
750,2019,Shenandoah,12326,1425507.0,56.30109589041096,25.939,9.117808219178082,5.671232876712328,,4.0,4.0,70945483.89,
751,2020,Shenandoah,12422,1666265.0,56.72295081967213,36.81,9.209562841530056,5.497267759562842,,,,,
752,2021,Shenandoah,12629,1592312.0,56.75232876712328,22.742,9.207123287671232,5.835616438356165,,,,,
753,2022,Shenandoah,13039,1449300.0,55.34739726027397,26.18,9.203287671232877,5.715068493150685,19.662921348314608,,,,
754,2023,Shenandoah,13039,,55.72328767123288,16.874,9.344383561643836,5.956164383561644,12.712328767123289,,,150328893.0,
755,2024,Shenandoah,13976,,,,,,,,,,
756,2011,Theodore Roosevelt,3034,563407.0,41.57260273972603,17.342,9.056164383561644,5.852054794520548,,0.1,1.0,,0.43
757,2012,Theodore Roosevelt,2975,640555.0,45.75737704918033,10.552,9.428961749,6.065573770491803,,0.5,3.0,,
758,2013,Theodore Roosevelt,2878,545090.0,41.31589041,20.911,9.211780822,5.953424657534247,,0.9,3.0,,1.6675
759,2014,Theodore Roosevelt,2878,559580.0,41.02054794520548,20.716,9.293972602739728,5.882191780821918,,7.0,8.0,,
760,2015,Theodore Roosevelt,2849,580033.0,45.06931506849315,11.247,9.252328767123288,6.060273973,,0.3,3.0,40702377.41,
761,2016,Theodore Roosevelt,2866,753880.0,45.28442622950819,16.609,9.257923497,6.049180327868853,,,,52270276.84,
762,2017,Theodore Roosevelt,2985,708003.0,43.68109589041096,10.46,9.369863014,6.073972602739726,,33.0,6.0,49334370.47,
763,2018,Theodore Roosevelt,2937,749389.0,41.70082191780822,15.529,9.130958904109589,5.901369863013699,,12.7,12.0,46798219.88,
764,2019,Theodore Roosevelt,3136,691658.0,40.07808219178082,17.423000000000002,8.905753424657535,5.701369863013698,,1.3,4.0,52234057.38,
765,2020,Theodore Roosevelt,3198,551303.0,44.30464480874317,7.875,9.271584699453552,6.087431693989071,,,,,
766,2021,Theodore Roosevelt,3178,796085.0,45.52054794520548,12.683,8.934794520547944,5.857534246575343,,54.05,3.0,,
767,2022,Theodore Roosevelt,3210,668679.0,41.77917808219178,13.484,9.066849315068492,5.682191780821918,15.561797752808989,,,,
768,2023,Theodore Roosevelt,3210,,44.12821917808219,14.901,9.018356164383562,5.712328767123288,11.424657534246576,2.09,3.0,69604978.0,
769,2024,Theodore Roosevelt,3491,,,,,,,,,,
770,2011,Virgin Islands,5153,442414.0,80.29616438356165,46.386,9.063287671232876,7.506849315068493,,,,,
771,2012,Virgin Islands,5153,483341.0,80.66693989071038,35.817,9.262841530054644,7.997267759562842,,,,,
772,2013,Virgin Islands,4959,438601.0,80.12602739726027,55.156,9.674246575342464,7.698630136986301,,,,,
773,2014,Virgin Islands,4959,426930.0,80.22739726027397,33.842,9.407671232876712,8.010958904,,,,,
774,2015,Virgin Islands,4909,438372.0,80.84794520547945,45.837,9.418082191780822,8.032876712328767,,,,14218296.41,
775,2016,Virgin Islands,5001,411343.0,81.85355191,36.81,8.692349726775957,7.617486338797814,,,,16817535.62,
776,2017,Virgin Islands,5050,304408.0,80.30657534246576,48.981,9.068156424581003,7.761643835616439,,,,26553028.72,
777,2018,Virgin Islands,5040,112287.0,80.00767123287672,33.056,9.713698630136989,8.397260273972602,,,,33299680.12,
778,2019,Virgin Islands,5081,133398.0,80.50767123287672,35.85,9.830136986301367,8.361643835616439,,,,25469463.05,
779,2020,Virgin Islands,5123,167540.0,80.66010928961748,35.314,9.764207650273224,8.431693989071038,,,,,
780,2021,Virgin Islands,5201,323999.0,81.06931506849315,25.849,9.750684932,8.515068493150684,,,,,
781,2022,Virgin Islands,5326,196752.0,80.82301369863013,38.258,9.789863014,8.550684931506849,34.41011235955056,,,,
782,2023,Virgin Islands,5326,,82.18109589041096,18.253,9.835342465753424,8.454794520547946,37.0,,,81148656.0,
783,2024,Virgin Islands,5615,,,,,,,,,,
784,2011,Voyageurs,5163,177184.0,39.36410958904109,19.998,9.186849315068494,5.427397260273972,,300.2,2.0,,
785,2012,Voyageurs,5139,214841.0,41.61010928961748,26.401,9.110109289617489,5.530054644808743,,0.8,4.0,,0.1125
786,2013,Voyageurs,4241,233390.0,36.34630136986301,33.609,8.990684931506848,5.353424657534247,,0.2,1.0,,
787,2014,Voyageurs,4241,239160.0,35.74739726027397,23.559,9.027397260273972,5.443835616438356,,0.2,2.0,,
788,2015,Voyageurs,4199,238313.0,40.2945205479452,30.006,9.094794520547945,5.515068493150685,,0.1,1.0,15965764.47,
789,2016,Voyageurs,4380,241912.0,41.05546448087431,52.0,8.909562841530056,5.456284153005464,,0.2,2.0,17341696.23,
790,2017,Voyageurs,4318,237250.0,38.71972602739727,37.879,8.890136986,5.446575342465754,,,,14875388.2,
791,2018,Voyageurs,4200,239656.0,37.91041095890411,43.116,9.093698630136988,5.586301369863014,,0.1,1.0,9843565.165,
792,2019,Voyageurs,4222,232974.0,36.99506849315069,63.906,8.874246575342465,5.158904109589041,,,,13447127.6,
793,2020,Voyageurs,4454,263091.0,39.461202185792345,13.988,9.230601092896174,5.054644808743169,,,,,
794,2021,Voyageurs,4509,243042.0,41.74246575342466,16.213,9.025753424657534,5.1068493150684935,,,,,
795,2022,Voyageurs,4425,221434.0,36.841369863013696,25.807,8.918356164,4.873972602739726,11.839887640449438,,,,
796,2023,Voyageurs,4425,,41.445205479452056,20.181,8.88109589,4.879452054794521,11.095890410958903,,,38080804.0,
797,2024,Voyageurs,4734,,,,,,,,,,
798,2011,White Sands,1646,428924.0,62.597534246575336,30.087,9.750958904,8.356164383561644,,,,,
799,2012,White Sands,1646,447385.0,63.31338797814208,23.999,9.812021857923495,8.191256830601093,,,,,
800,2013,White Sands,1589,490544.0,61.53589041,6.115,9.786849315068494,8.126027397260273,,,,,
801,2014,White Sands,1589,503660.0,62.71369863013699,6.418,9.834246575342464,7.961643835616439,,,,,
802,2015,White Sands,1573,497506.0,62.76191780821917,8.918000000000001,9.797534246575342,7.791780821917809,,,,3222333.626,
803,2016,White Sands,1612,555793.0,63.54262295081967,6.368,9.8,8.073770491803279,,,,1862954.67,
804,2017,White Sands,1635,612468.0,64.46739726027397,8.738,9.803561643835616,8.073972602739726,,,,2580077.149,
805,2018,White Sands,1632,603008.0,63.87972602739725,8.509,9.788493150684932,6.7315068493150685,,,,3114554.515,
806,2019,White Sands,1640,608785.0,62.49095890410959,6.894,9.783561643835617,7.969863014,,,,6403635.949,
807,2020,White Sands,1650,415383.0,63.887978142076506,6.258,9.824590163934428,8.275956284153006,,,,,
808,2021,White Sands,1667,782469.0,63.145753424657535,74.207,9.804931506849316,8.169863013698631,,,,,
809,2022,White Sands,1718,705127.0,61.94876712328767,9.56,9.813972602739726,8.169863013698631,18.67977528089888,,,,
810,2023,White Sands,1718,,63.97123287671233,3.221,9.806301369863014,8.232876712328768,10.47945205479452,,,9699608.0,
811,2024,White Sands,2046,,,,,,,,,,
812,2011,Wind Cave,2810,538394.0,43.02986301369863,20.603,9.20191780821918,6.663013698630137,,,,,
813,2012,Wind Cave,2707,529083.0,46.94918032786886,13.202,9.563661202185791,6.825136612021858,,,,,
814,2013,Wind Cave,2620,516142.0,42.91835616438356,26.636,9.276712328767124,6.575342465753424,,,,,
815,2014,Wind Cave,2620,547022.0,43.48931506849315,19.192,9.315068493150685,6.509589041,,,,,
816,2015,Wind Cave,2644,612198.0,46.00575342465753,23.077,9.173698630136986,6.613698630136986,,,,12846435.11,
817,2016,Wind Cave,2610,617377.0,46.71311475409836,16.281,9.44617486338798,6.732240437,,,,16385254.49,
818,2017,Wind Cave,2703,619924.0,45.16712328767123,20.02,9.289863014,6.638356164383562,,,,20428419.08,
819,2018,Wind Cave,2582,656397.0,43.36273973,28.129,9.151780821917807,6.791780821917809,,,,16485191.71,
820,2019,Wind Cave,2597,615350.0,41.44931506849315,27.567,8.909041095890412,6.172602739726028,,,,20579059.13,
821,2020,Wind Cave,2604,448405.0,45.26885246,26.889,9.32377049180328,6.491803278688525,,,,,
822,2021,Wind Cave,2680,709001.0,45.79698630136987,22.227,9.307671232876713,6.454794520547945,,,,,
823,2022,Wind Cave,2765,607418.0,44.22684931506849,14.633,9.496986301369864,6.531506849315068,15.280898876404494,,,,
824,2023,Wind Cave,2765,,44.97808219178082,23.029,9.228493150684931,6.610958904109589,13.191780821917808,,,22343482.0,
825,2024,Wind Cave,3149,,,,,,,,,,
826,2011,Wrangell St Elias,5417,65225.0,25.56410958904109,35.621,19.91404958677686,3.747945205479452,,,,,
827,2012,Wrangell St Elias,5417,87158.0,24.85546448087432,33.762,22.03049180327869,3.726775956284153,,,,,
828,2013,Wrangell St Elias,5462,69984.0,28.08219178082192,36.293,23.195871559633023,3.802739726027397,,,,,
829,2014,Wrangell St Elias,5462,74722.0,28.20520547945205,41.171,24.16350364963504,3.852054794520548,,,,,
830,2015,Wrangell St Elias,5513,80366.0,27.604657534246577,34.727,,3.821917808219178,,,,19403782.83,
831,2016,Wrangell St Elias,5775,79047.0,28.80054644808743,30.507,,3.8524590163934422,,,,19271905.74,
832,2017,Wrangell St Elias,5764,68292.0,25.444657534246574,36.845,,3.758904109589041,,,,17037882.28,
833,2018,Wrangell St Elias,5804,79450.0,26.944931506849315,34.531,,3.824657534246575,,,,16980268.95,
834,2019,Wrangell St Elias,5856,74518.0,29.67835616438356,31.671,,3.873972602739726,,,,16068557.17,
835,2020,Wrangell St Elias,5978,16655.0,24.97021857923497,33.343,,3.7131147540983607,,,,,
836,2021,Wrangell St Elias,6158,50189.0,24.56328767123288,34.204,,3.8054794520547945,,,,,
837,2022,Wrangell St Elias,6158,65236.0,26.13945205479452,42.004,10.772191011235956,3.419178082191781,10.0,,,,
838,2023,Wrangell St Elias,6779,,26.56082191780822,34.841,10.834520547945203,3.5205479452054798,10.0,,,62326706.0,
839,2024,Wrangell St Elias,5408,,,,,,,,,,
840,2011,Yellowstone,36958,3394326.0,31.34931506849315,27.657,8.624033149171272,6.6219178082191785,,,,,
841,2012,Yellowstone,36958,3447729.0,34.81338797814208,22.799,8.743773585,6.631147540983607,,,,,
842,2013,Yellowstone,35301,3188030.0,31.90027397260274,21.455,9.440109890109891,6.586301369863014,,,,,0.1333333333333333
843,2014,Yellowstone,35301,3513484.0,32.639178082191776,32.159,9.365,6.545205479452055,,,,,
844,2015,Yellowstone,34374,4097710.0,34.41205479452055,20.705,8.671296296296296,6.465753424657534,,,,631679666.2,
845,2016,Yellowstone,34712,4257177.0,34.17322404371585,25.138,8.573282442748091,6.674863387978142,,,,663268388.6,
846,2017,Yellowstone,35393,4116524.0,32.965753424657535,35.313,8.891369047619047,6.446575342465754,,,,515808707.4,
847,2018,Yellowstone,35296,4115000.0,32.74712328767124,27.347,8.971546961325968,5.331506849315068,,,,585548997.1,
848,2019,Yellowstone,35463,4020288.0,31.34986301369863,24.073,8.836164383561643,5.284931506849315,,,,740613125.6,
849,2020,Yellowstone,35727,3806306.0,32.43333333333334,24.075,8.8359375,5.827868852459017,,,,,
850,2021,Yellowstone,36531,4860242.0,33.920273972602736,24.406,9.36818181818182,5.997260273972603,,,,,
851,2022,Yellowstone,37371,3290242.0,31.563835616438357,29.632,12.37247191011236,5.964383561643835,10.758426966292134,,,,
852,2023,Yellowstone,37371,,31.92684931506849,27.66,8.912602739726028,5.682191780821918,10.054794520547944,,,1004036739.0,
853,2024,Yellowstone,39884,,,,,,,,,,
854,2011,Yosemite,29855,3951393.0,47.33671232876713,31.432,9.32,7.789041095890411,,,,,
855,2012,Yosemite,29855,3853404.0,49.62049180327868,2.124,9.587431693989071,7.767759563,,,,,
856,2013,Yosemite,29007,3691191.0,49.42164383561644,0.609,9.58082191780822,7.838356164383562,,,,,
857,2014,Yosemite,29007,3882642.0,50.67123287671233,2.893,9.681369863,7.558904109589041,,,,,
858,2015,Yosemite,28600,4150217.0,49.90328767123288,3.731,9.58082191780822,7.484931506849315,,,,555015819.4,
859,2016,Yosemite,28909,5028868.0,49.45655737704918,5.056,9.57377049180328,7.715846994535519,,,,555086179.0,
860,2017,Yosemite,30983,4336890.0,49.51643835616439,49.283,9.329863013698631,7.715068493150685,,,,582670827.4,
861,2018,Yosemite,30910,4009436.0,49.25150684931506,32.397,9.41890410958904,7.156164383561644,,,,645657600.6,
862,2019,Yosemite,31064,4422861.0,48.28109589041095,9.561,9.305753424657532,7.191780821917808,,,,643020990.4,
863,2020,Yosemite,31201,2268313.0,48.388251366120215,10.073,9.236338797814208,7.467213114754099,,,,,
864,2021,Yosemite,31699,3287595.0,50.00684931506849,30.485,9.284383561643835,7.504109589041096,,,,,
865,2022,Yosemite,31109,3667550.0,49.37863014,24.263,9.847671232876712,7.4301369863013695,10.50561797752809,,,,
866,2023,Yosemite,31109,,45.77890410958904,43.84,9.189041095890412,6.736986301369863,10.712328767123289,,,1131470352.0,
867,2024,Yosemite,32680,,,,,,,,,,
868,2011,Zion,8307,2825505.0,51.10136986,15.093,9.658904109589042,7.723287671232876,,,,,
869,2012,Zion,8307,2973607.0,55.98360655737705,9.593,9.762841530054644,7.710382513661202,,,,,
870,2013,Zion,7708,2807387.0,53.44684931506849,11.981,9.732876712328768,7.619178082191781,,,,,
871,2014,Zion,7708,3189696.0,56.63232876712328,6.942,9.809589041,7.649315068,,,,,
872,2015,Zion,7581,3648846.0,56.114794520547946,8.894,9.772602739726029,7.580821917808219,,,,69848826.76,
873,2016,Zion,7621,4295127.0,56.55163934,7.565,9.79617486338798,7.609289617486339,,,,70044814.77,
874,2017,Zion,7745,4504812.0,57.185753424657534,7.33,9.800821918,7.657534246575342,,,,65291892.99,
875,2018,Zion,7722,4320033.0,56.903561643835616,8.271,9.806027397260277,7.882191780821918,,,,67552651.35,
876,2019,Zion,7762,4488268.0,54.51479452054795,9.023,9.714246575342466,7.635616438356164,,,,68195935.3,
877,2020,Zion,7803,3591254.0,56.62841530054645,3.873,9.805191256830602,8.12295082,,,,,
878,2021,Zion,8207,5039835.0,56.76383561643836,6.44,9.776712328767124,7.893150684931506,,,,,
879,2022,Zion,8475,4692417.0,55.54493150684932,6.2860000000000005,9.792328767123289,8.049315068,12.44382022,,,,
880,2023,Zion,8475,,55.518630136986296,10.751,9.742465753424655,7.016438356164383,10.054794520547944,,,52677526.0,
881,2024,Zion,9115,,,,,,,,,,
