X,Y,OBJECTID,ABCDMisc,ADSPermissionState,CalculatedAcres,ContainmentDateTime,ControlDateTime,CreatedBySystem,CreatedOnDateTime,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FSJobCode,FSOverrideCode,GACC,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseDateTime,IsFireCauseInvestigated,IsFSAssisted,IsReimbursable,IsTrespass,LocalIncidentIdentifier,ModifiedOnDateTime,PercentContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,UniqueFireIdentifier,FORID,InitialResponseAgencies,FireCauseID,FireCauseGeneralID,FireCauseSpecificID,FireCauseSpecificDetailID,FireCauseAgeCategoryID,FireCauseActivityGroupID,GlobalID,IsCauseProhibited,ModifiedBySystem,RelatedIrwinIDs,Status,AcresBIA,AcresBLM,AcresBOR,AcresDOD,AcresDOE,AcresNPS,AcresUSFS,AcresUSFWS,AcresForeign,AcresTribal,AcresCity,AcresCounty,AcresState,AcresPrivate,AcresANCSA,AcresOtherLocal,AcresOtherFederal
-110.8583121,44.35670651,3553296,,DEFAULT,3,,2011/10/02 17:00:00+00,WFMI,1.3171E+12,3,,,,3,FMO,,2011/12/02 07:00:00+00,,GG7S,,2011/09/26 19:12:00+00,,2011/10/07 05:59:59+00,,,NRCC,Headwaters,,WF,FI,44.3567,-110.8583,2011/09/26 22:15:00+00,,,,,1121,2011/12/02 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2011-WYYNP-001121,{77B6A10B-AC87-4E48-8CF7-19341C53ABCE},,1,1,1,,,,{EA64B8EA-8DBD-4D28-A26C-0E306B605B11},,,,Incomplete,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
-110.2929021,44.94669662,3553297,,DEFAULT,0.1,,2012/03/06 18:08:00+00,WFMI,1.33214E+12,0.1,,,,0.1,FMO,,2012/03/20 06:00:00+00,,GNS7,,2012/03/06 17:45:00+00,,2012/03/20 05:59:59+00,,,NRCC,March,,WF,FI,44.94669,-110.29289,2012/03/06 17:45:00+00,,,,,1201,2012/03/20 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001201,{A3AE8BFE-53E0-46D9-9775-1694D63216EE},,3,9,64,,,,{5ADD786E-B9EA-431E-A6FA-C2519AA43D79},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.7358121,44.89500657,3553298,,DEFAULT,0.1,,2012/04/25 20:40:00+00,WFMI,1.34052E+12,0.1,,,,0.1,FMO,,2012/07/09 06:00:00+00,,GTD3,,2012/04/24 22:49:00+00,,2012/04/27 05:59:59+00,,,NRCC,Swan,,WF,FI,44.895,-110.7358,2012/04/25 19:09:00+00,,,,,1202,2012/07/09 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001202,{1319A154-6928-4699-8979-1553ADA19839},,1,1,1,,,,{C4861053-5AFF-4F3E-9502-C4C4B0B07702},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.7198592,44.99596258,3553299,,DEFAULT,0.1,,2012/06/06 18:00:00+00,WFMI,1.33888E+12,0.1,,,,0.1,FMO,,2012/07/16 06:00:00+00,,GW05,,2012/06/05 20:00:00+00,,2012/06/12 05:59:59+00,,,NRCC,Beaver,,WF,FI,44.995956,-110.719847,2012/06/05 21:57:00+00,,,,,1203,2012/07/16 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2012-WYYNP-001203,{5F6D5E26-3D58-4FA3-BCDC-2ACBBA14FF07},,3,13,4,,,,{7D7F06F3-B836-4A2F-A621-EADD58862956},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.4494121,44.9422066,3553300,,DEFAULT,0.1,,2012/07/03 22:25:00+00,WFMI,1.34173E+12,0.1,,,,0.1,FMO,,2012/07/09 06:00:00+00,,G1FV,,2012/07/03 22:15:00+00,,2012/07/04 05:59:59+00,,,NRCC,Floating Island Lake,,WF,FI,44.9422,-110.4494,2012/07/03 22:15:00+00,,,,,1204,2012/07/09 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001204,{17548D09-C4B4-4BEB-8C8E-F0D4814766ED},,3,10,65,,,,{59E03F13-C067-4E7B-8057-A76AB52D8F85},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.5300121,44.9700066,3553301,,DEFAULT,29,,2012/07/19 22:00:00+00,WFMI,1.34207E+12,29,,,,29,FMO,,2012/09/20 06:00:00+00,,G12D,,2012/07/12 21:08:00+00,,2012/08/15 05:59:59+00,,,NRCC,Blacktail,,WF,FI,44.97,-110.53,2012/07/12 22:24:00+00,,,,,1205,2012/09/20 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001205,{D45F11F8-1378-47FA-9CE9-EAEF492475D6},,1,1,1,,,,{C1FD6D0F-FBD4-4431-A38F-8D521A261F72},,,,Incomplete,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0
-110.8433121,44.45750652,3553302,,DEFAULT,0.1,,2012/07/21 21:56:00+00,WFMI,1.34294E+12,0.1,,,,0.1,FMO,,2012/09/20 06:00:00+00,,G25J,,2012/07/21 21:34:00+00,,2012/07/23 05:59:59+00,,,NRCC,Overpass,,WF,FI,44.4575,-110.8433,2012/07/21 21:47:00+00,,,,,1206,2012/09/20 06:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001206,{06963ADB-2AED-4578-B035-B5988C0641A1},,3,10,65,,,,{AA641FF0-1CA6-4B6F-A633-94049200AEF5},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.5300121,44.80000658,3553303,,DEFAULT,542,,2012/10/24 22:00:00+00,WFMI,1.3572E+12,542,,,,542,AFMO,,2013/01/03 07:00:00+00,,G3TU,,2012/07/27 01:15:00+00,,2012/10/25 05:59:59+00,,,NRCC,Range,,WF,FI,44.8,-110.53,2012/07/27 15:00:00+00,,,,,1207,2013/01/03 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001207,{8C66510A-7B23-49FB-9AC6-3D85E7FEB1AB},,1,1,1,,,,{001CD8E2-E446-46EC-B7C5-06A34E8818CC},,,,Incomplete,0,0,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0
-110.323312,44.68060659,3553304,,DEFAULT,1498,,2012/10/24 22:00:00+00,WFMI,1.32557E+12,1498,,,,1498,AFMO,,2012/01/03 07:00:00+00,,G3TV,,2012/07/27 14:15:00+00,,2012/10/25 05:59:59+00,,,NRCC,Dewdrop,,WF,FI,44.6806,-110.3233,2012/07/27 15:00:00+00,,,,,1208,2013/01/03 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001208,{C3A3549B-49CB-45CD-80B1-773DEA137BF4},,1,1,1,,,,{1CD498C4-3D32-4793-AD85-59C1B47DFCDE},,,,Incomplete,0,0,0,0,0,1498,0,0,0,0,0,0,0,0,0,0,0
-110.496712,44.29670653,3553305,,DEFAULT,0.3,,2012/08/29 22:00:00+00,WFMI,1.34346E+12,0.3,,,,0.3,FMO,,2012/09/20 06:00:00+00,,G31E,,2012/07/28 23:35:00+00,,2012/08/30 05:59:59+00,,,NRCC,Camera,,WF,FI,44.2967,-110.4967,2012/07/29 22:00:00+00,,,,,1209,2012/09/20 06:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001209,{C391CE20-A78A-4EEF-9089-8ECD543FD656},,1,1,1,,,,{A72FA546-1307-4D36-AAFD-542D8314CAC6},,,,Incomplete,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
-110.322812,44.68250659,3553306,,DEFAULT,0.1,,2012/08/31 00:00:00+00,WFMI,1.35659E+12,0.1,,,,0.1,AFMO,,2012/12/27 07:00:00+00,,G4CL,,2012/07/29 23:00:00+00,,2012/08/31 05:59:59+00,,,NRCC,Dewdrop 2,,WF,FI,44.6825,-110.3228,2012/07/30 18:00:00+00,,,,,1210,2012/12/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001210,{31EDC68E-9332-43FE-BE50-467BA6803850},,1,1,1,,,,{8B785400-9306-4B10-B352-E97E3B364BD6},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.8278121,44.33190651,3553307,,DEFAULT,1,,2012/08/06 20:55:00+00,WFMI,1.34432E+12,1,,,,1,FMO,,2012/09/20 06:00:00+00,,G4SQ,,2012/08/04 18:47:00+00,,2012/08/07 05:59:59+00,,,NRCC,Shoshone,,WF,FI,44.3319,-110.8278,2012/08/04 20:10:00+00,,,,,1211,2012/09/20 06:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001211,{B7292182-8E9F-4D79-82C0-395030025407},,1,1,1,,,,{A5FC8AC5-A96D-4A3F-B4CA-BE3317E1A48C},,,,Incomplete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-110.3522121,44.8619066,3553308,,DEFAULT,0.5,,2012/08/29 00:00:00+00,WFMI,1.35659E+12,0.5,,,,0.5,AFMO,,2012/12/27 07:00:00+00,,G5AJ,,2012/08/07 23:00:00+00,,2012/08/29 05:59:59+00,,,NRCC,Agate,,WF,FI,44.8619,-110.3522,2012/08/08 14:00:00+00,,,,,1212,2012/12/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001212,{F327F733-5BDB-4C8D-BDCC-044065D38E8D},,1,1,1,,,,{2FEF2157-CCE4-4FBE-947A-E897343635AD},,,,Incomplete,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
-110.9483122,45.03920657,3553309,,DEFAULT,1,,2012/08/12 14:00:00+00,WFMI,1.34449E+12,1,,,,1,FMO,,2012/09/20 06:00:00+00,,G5CA,,2012/08/07 23:55:00+00,,2012/08/13 05:59:59+00,,,NRCC,Fan 1,,WF,FI,45.0392,-110.9483,2012/08/08 02:58:00+00,,,,,1213,2012/09/20 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2012-WYYNP-001213,{1CA79256-F672-46CB-BF8E-1311A2537DA6},,1,1,1,,,,{78199087-EE51-42D9-B757-9AD037234660},,,,Incomplete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-110.9439122,45.03690657,3553310,,DEFAULT,0.3,,2012/08/12 14:00:00+00,WFMI,1.34449E+12,0.3,,,,0.3,FMO,,2012/09/20 06:00:00+00,,G5H6,,2012/08/07 23:55:00+00,,2012/08/13 05:59:59+00,,,NRCC,Fan 2,,WF,FI,45.0369,-110.9439,2012/08/08 03:24:00+00,,,,,1214,2012/09/20 06:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2012-WYYNP-001214,{59E0F6CA-D735-4862-92D5-865C9210575C},,1,1,1,,,,{82BC5620-13EC-4924-BC00-08D809CAA954},,,,Incomplete,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0
-110.6386121,44.66690656,3553311,,DEFAULT,3540,,2012/10/24 22:00:00+00,WFMI,1.3572E+12,3540,,,,3540,AFMO,,2013/01/03 07:00:00+00,,G5SC,,2012/08/10 21:45:00+00,,2012/10/25 05:59:59+00,,,NRCC,Cygnet,,WF,FI,44.6669,-110.6386,2012/08/11 14:00:00+00,,,,,1215,2013/01/03 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001215,{D64D5082-C85F-4E49-907E-4A9E432C27C6},,1,1,1,,,,{5E3046A5-D10D-4DA1-9784-6CCA7B1FDB04},,,,Incomplete,0,0,0,0,0,3540,0,0,0,0,0,0,0,0,0,0,0
-110.557212,44.53360655,3553312,,DEFAULT,0.1,,2012/09/20 23:34:00+00,WFMI,1.34959E+12,0.1,,,,0.1,AFMO,,2012/12/27 07:00:00+00,,G64W,,2012/08/27 22:05:00+00,,2012/09/21 05:59:59+00,,,NRCC,Beach 2,,WF,FI,44.5336,-110.5572,2012/08/28 15:30:00+00,,,,,1216,2012/12/27 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001216,{58DEEB79-73EC-4E67-90AF-4B6406E4D41E},,1,1,1,,,,{E4E79B6A-D38C-40B2-9EB0-2C68A22694D4},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.4883121,44.73170658,3553313,,DEFAULT,0.1,,2012/09/22 00:44:00+00,WFMI,1.35659E+12,0.1,,,,0.1,AFMO,,2012/12/27 07:00:00+00,,G8RM,,2012/09/21 22:58:00+00,,2012/09/23 05:59:59+00,,,NRCC,Canyon,,WF,FI,44.7317,-110.4883,2012/09/21 23:10:00+00,,,,,1217,2012/12/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001217,{AA4C5392-9B92-499A-8B8B-90DADA003FEE},,3,12,,,,,{94CC0FF6-FC90-4C94-A91A-CCE6FBC23A5A},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.7250122,44.98250658,3553314,,DEFAULT,0.1,,2012/10/17 21:00:00+00,WFMI,1.35659E+12,0.1,,,,0.1,AFMO,,2012/12/27 07:00:00+00,,G9U5,,2012/10/16 22:20:00+00,,2012/10/18 05:59:59+00,,,NRCC,Elk Plaza,,WF,FI,44.9825,-110.725,2012/10/16 23:26:00+00,,,,,1218,2012/12/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2012-WYYNP-001218,{590CF6FA-B83E-41E2-9BDA-B30C57F15F94},,3,9,64,,,,{A5D0B0AD-7D46-4DEE-822C-72453C14EE07},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.630002,44.26100652,3553315,,DEFAULT,0.1,,2013/06/26 00:00:00+00,WFMI,1.37292E+12,0.1,,,,0.1,FMO,,2013/11/26 07:00:00+00,,HKG0,,2013/06/13 17:43:00+00,,2013/06/26 05:59:59+00,,,NRCC,Lewis Falls,,WF,FI,44.261,-110.62999,2013/06/13 21:07:00+00,,,,,1301,2014/03/20 06:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001301,{25240149-008E-442A-B777-010B5CD832F9},,1,1,1,,,,{653E6BE4-15CB-46B4-B173-19D5FC37EEF0},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.225812,44.96890663,3553316,,DEFAULT,0.1,,2013/07/04 00:57:00+00,WFMI,1.37292E+12,0.1,,,,0.1,FMO,,2013/11/26 07:00:00+00,,HM9T,,2013/07/03 17:40:00+00,,2013/07/04 05:59:59+00,,,NRCC,Slough,,WF,FI,44.9689,-110.2258,2013/07/03 20:34:00+00,,,,,1302,2013/11/26 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001302,{129C93B2-52B8-436F-B6D1-5D3F2338029C},,3,9,64,,,,{7ABD86C4-A11E-4770-9C72-A10E2B726C48},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-111.1183123,45.09640656,3553317,,DEFAULT,0.8,,2013/07/06 19:39:00+00,WFMI,1.37387E+12,0.8,,,,0.8,FMO,,2013/11/26 07:00:00+00,,HNN5,,2013/07/04 16:00:00+00,,2013/08/14 05:59:59+00,,,NRCC,Teepee,,WF,FI,45.0964,-111.1183,2013/07/04 18:25:00+00,,,,,1303,2013/11/26 07:00:00+00,,,Gallatin,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2013-WYYNP-001303,{EC861A69-9B3B-4191-92FA-FB4FC5FDB43E},,1,1,1,,,,{4704EC3A-ABB7-4C1A-8CFC-0728E27F3358},,,,Incomplete,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0
-110.4872121,44.73030658,3553318,,DEFAULT,0.1,,2013/07/27 22:15:00+00,WFMI,1.3762E+12,0.1,,,,0.1,FMO,,2013/11/26 07:00:00+00,,HS0V,,2013/07/27 20:50:00+00,,2013/07/28 05:59:59+00,,,NRCC,Weber,,WF,FI,44.7303,-110.4872,2013/07/27 20:50:00+00,,,,,1304,2013/11/26 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001304,{9095707D-5F62-4CBC-A342-6AD498B156BA},,3,9,64,,,,{CE2330DD-FBC8-4A6F-91D1-D4570274C93A},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.361712,44.56830657,3553319,,DEFAULT,0.1,,2013/07/31 23:00:00+00,WFMI,1.3762E+12,0.1,,,,0.1,FMO,,2013/11/26 07:00:00+00,,HTC8,,2013/07/31 22:10:00+00,,2013/08/01 05:59:59+00,,,NRCC,RV Park,,WF,FI,44.5683,-110.3617,2013/07/31 22:28:00+00,,,,,1305,2013/11/26 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001305,{C6F078F0-AF09-44BB-8BE9-76CF0F480975},,3,9,64,,,,{CEA6DA4D-FC7B-4C30-B475-BC96F49E11AD},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.8020522,44.90193657,3553320,,DEFAULT,0.1,,2013/08/13 23:00:00+00,WFMI,1.3762E+12,0.1,,,,0.1,FMO,,2013/11/27 07:00:00+00,,HTM2,,2013/07/30 23:00:00+00,,2013/08/14 05:59:59+00,,,NRCC,Quadrant,,WF,FI,44.90193,-110.80204,2013/07/30 23:30:00+00,,,,,1306,2013/11/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001306,{2D2C6B26-74B2-4605-AEA1-8799963C35D2},,1,1,1,,,,{5D07275A-4DA9-4486-B968-BF24DE0FE093},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-111.0969122,44.66280652,3553321,,DEFAULT,0.1,,2013/08/04 14:40:00+00,WFMI,1.3762E+12,0.1,,,,0.1,FMO,,2013/11/27 07:00:00+00,,HT16,,2013/08/04 14:01:00+00,,2013/08/05 05:59:59+00,,,NRCC,West,,WF,FI,44.6628,-111.0969,2013/08/04 14:25:00+00,,,,,1307,2013/11/27 07:00:00+00,,,Gallatin,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2013-WYYNP-001307,{90791662-6244-46C5-B95C-3C3D2DA3257F},,3,10,65,,,,{AB8459B2-4443-4ED5-9BA1-B241D5DDB7C0},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.601342,44.13717651,3553322,,DEFAULT,189,,2013/10/03 23:00:00+00,WFMI,1.3762E+12,189,,,,189,FMO,,2013/11/27 07:00:00+00,,HT4Q,,2013/08/05 22:12:00+00,,2013/10/04 05:59:59+00,,,NRCC,Snake,,WF,FI,44.13717,-110.60133,2013/08/05 23:00:00+00,,,,,1308,2014/01/07 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001308,{41526F13-88BB-484C-8A26-A0E65FACB950},,1,1,1,,,,{F2A11FBE-4ACC-4C70-9332-BA01A3C23A35},,,,Incomplete,0,0,0,0,0,159,30,0,0,0,0,0,0,0,0,0,0
-110.183912,44.90470662,3553323,,DEFAULT,205,,2013/10/03 23:00:00+00,WFMI,1.3762E+12,205,,,,205,FMO,,2013/11/27 07:00:00+00,,HUP6,,2013/08/09 15:29:00+00,,2013/10/04 05:59:59+00,,,NRCC,Druid,,WF,FI,44.9047,-110.1839,2013/08/09 16:57:00+00,,,,,1309,2013/11/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001309,{49812B42-027A-46BC-80D3-3B6B42B98D44},,1,1,1,,,,{EB2035E3-2A67-4911-9CE4-D58EE0CEE1AC},,,,Incomplete,0,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0
-110.310812,44.34330656,3553324,,DEFAULT,4240,,2013/10/03 23:00:00+00,WFMI,1.37819E+12,4240,,,,4240,FMO,,2013/11/27 07:00:00+00,,HVF0,,2013/08/14 14:30:00+00,,2013/10/04 05:59:59+00,,,NRCC,Alder,,WF,FI,44.3433,-110.3108,2013/08/14 15:00:00+00,,,,,1310,2013/11/27 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001310,{B5B55D38-C71B-408A-A6CC-6F6F0BE1D8F7},,1,1,1,,,,{6A19D521-C6FE-4FC0-8775-8B762B1CBF56},,,,Incomplete,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,0,0,0
-110.551412,44.58560656,3553325,,DEFAULT,7299,,2013/10/03 23:00:00+00,WFMI,1.38043E+12,7299,,,,7299,FMO,,2013/11/27 07:00:00+00,,HVF1,,2013/08/14 15:26:00+00,,2013/10/04 05:59:59+00,,,NRCC,Alum,,WF,FI,44.5856,-110.5514,2013/08/14 16:00:00+00,,,,,1311,2013/11/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001311,{A284FA64-7CE0-4902-83EB-548FFF378DA7},,1,1,1,,,,{072BC549-F46A-4529-8563-A82942F2764C},,,,Incomplete,0,0,0,0,0,7299,0,0,0,0,0,0,0,0,0,0,0
-110.3286119,44.22220654,3553326,,DEFAULT,1,,2013/10/01 23:00:00+00,WFMI,1.37819E+12,1,,,,1,FMO,,2013/11/27 07:00:00+00,,HVT9,,2013/08/15 21:51:00+00,,2013/10/02 05:59:59+00,,,NRCC,Passage,,WF,FI,44.2222,-110.3286,2013/08/16 21:00:00+00,,,,,1312,2013/11/27 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001312,{2860673F-C1A3-41B0-9E5A-A6F1B0367D4B},,1,1,1,,,,{E9FD5C75-5318-4B52-8433-1B028E08FC48},,,,Incomplete,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
-110.417812,44.62970657,3553327,,DEFAULT,0.1,,2013/10/01 23:00:00+00,WFMI,1.37819E+12,0.1,,,,0.1,FMO,,2013/11/27 07:00:00+00,,HX33,,2013/08/29 21:00:00+00,,2013/10/02 05:59:59+00,,,NRCC,Caldron,,WF,FI,44.6297,-110.4178,2013/08/29 22:00:00+00,,,,,1313,2013/11/27 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001313,{64F39295-940D-4909-9F5D-FF73909CF4C3},,1,1,1,,,,{18549FF1-2990-4A9F-9BC8-D4B0163764EE},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.7533121,44.43030652,3553328,,DEFAULT,0.1,,2013/08/30 20:20:00+00,WFMI,1.37819E+12,0.1,,,,0.1,FMO,,2013/11/27 07:00:00+00,,HX5G,,2013/08/30 19:54:00+00,,2013/08/31 05:59:59+00,,,NRCC,Picnic,,WF,FI,44.4303,-110.7533,2013/08/30 20:12:00+00,,,,,1314,2013/11/27 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001314,{0098DB41-188B-4946-A12E-E5C227684103},,3,9,64,,,,{7B2B4343-9636-4CC2-8E0A-E94E89564E98},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.8130121,44.35390651,3553329,,DEFAULT,0.1,,2013/09/18 23:00:00+00,WFMI,1.38043E+12,0.1,,,,0.1,FMO,,2013/11/27 07:00:00+00,,HZ16,,2013/09/17 20:55:00+00,,2013/09/19 05:59:59+00,,,NRCC,Shoshone,,WF,FI,44.3539,-110.813,2013/09/17 21:00:00+00,,,,,1315,2013/11/27 07:00:00+00,,,Teton,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2013-WYYNP-001315,{9FD18879-F05D-42D3-B831-DA53AD74F5F2},,1,1,1,,,,{AED09193-978E-4584-8B2F-594D6B1E8BBB},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.6265521,44.99188659,3553330,,DEFAULT,0.1,,2014/06/24 23:43:00+00,WFMI,1.41526E+12,0.1,,,,0.1,FMO,,2014/11/06 07:00:00+00,,H6JY,,2014/06/24 17:00:00+00,,2014/06/25 05:59:59+00,,,NRCC,Rescue Creek,,WF,FI,44.99188,-110.62654,2014/06/24 20:00:00+00,,,,,1401,2014/11/06 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-WY,,,2014-WYYNP-001401,{DD8936A9-44B9-47CD-ADC1-ED523D1A2F0D},,3,9,64,,,,{04C5420A-2AB8-4646-88F0-5E75F580C84F},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
-110.7470122,45.00300658,3553331,,DEFAULT,0.1,,,WFMI,1.41526E+12,0.1,,,,0.1,FMO,,2014/11/06 07:00:00+00,,H64R,,2014/07/04 06:11:00+00,,2014/07/16 05:59:59+00,,,NRCC,Landslide,,WF,FI,45.003,-110.747,2014/07/04 13:00:00+00,,,,,1402,2014/11/06 07:00:00+00,,,Park,MTBDC,,NPS,WYYNP,,NPS,Federal,NPS,,US-MT,,,2014-WYYNP-001402,{945E99A1-7742-4726-B746-6A093993BECA},,1,1,1,,,,{06A0105B-C502-4657-950D-18426E894F69},,,,Incomplete,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
